DIC_DT_DATE_ID,DIC_AFA_ID,NoOfImpressions,NoofClicks,Unique_IMP_Count,Unique_CLI_Count,BannerName,MM_BrandName,Language_Desc,MM_Size_Name,IsDirectDownload,MM_DestinationURL,MM_Promotion_Name,MM_IsMobile
20230401,100097158,3,0,1,0,Roulette 50 free + 1500 WP,888casino,English,468x60,0,http://www.888casino.com/exclusive-mob/roulette50.htm,Roulette 50 free + 1500 WP,0
20230401,100100154,1,0,1,0,Roulette 50 free + 1500 WP,888casino,English,468x60,0,http://www.888casino.com/exclusive-mob/roulette50.htm,Roulette 50 free + 1500 WP,0
20230401,100022956,2,0,1,0,50 kr+ 100% up to 2000kr ,888casino.dk,Danish,250x250,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfstarsp.htm,Casino DK - 50KR + 2000KR,1
20230401,100069940,4,0,4,0,50kr+ 100% up to 2000kr ,888casino.dk,Danish,300x600,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfstarsp.htm,Casino DK - 50KR + 2000KR,0
20230401,100069940,0,2,0,2,50 KR +up to 2000kr-slots,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfstarsp.htm,Casino DK - 50KR + 2000KR,0
20230401,41074114,0,1,0,1,50 KR +up to 2000kr-slots,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfstarsp.htm,Casino DK - 50KR + 2000KR,0
20230401,100138383,0,1,0,1,50 KR +up to 2000kr-Generic,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/generic/50kr-rfsp.htm,Casino DK - 50KR + 2000KR,1
20230401,100100357,0,1,0,1,50 Kr spins - slots,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfsp.htm,Casino DK - 50KR + 2000KR,1
20230401,100106581,0,1,0,1,50 KR - Blackjack,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/blackjack/50kr-rfsp.htm,Casino DK - 50KR + 2000KR,0
20230401,41074114,0,2,0,1,www.888casino.dk - Home Page,888casino.dk,Danish,UD,0,http://www.888casino.dk/,Casino DK - 50KR + 2000KR,0
20230401,100059809,0,1,0,1,www.888casino.dk - Home Page,888casino.dk,Danish,UD,0,http://www.888casino.dk/,Casino DK - 50KR + 2000KR,0
20230401,100090393,0,1,0,1,888Ladies registration page,888ladies.com,English,UD,0,https://www.888ladies.com/smarturl, Treble the odds,1
20230401,100129330,2,0,2,0,Cleopatra 1500 WP,888casino,Czech,120x600,0,http://cs.888casino.com/exclusive-mob/cleopatra-1500-88.htm,?1500 Welcome Package,1
20230401,100129330,2,0,2,0,Cleopatra 1500 WP,888casino,Greek,120x600,0,http://el.888casino.com/exclusive-mob/cleopatra-1500-88.htm,?1500 Welcome Package,0
20230401,100129330,1,0,1,0,Treasure Fair - 1500 Welcome package + 30 free,888casino,Czech,120x600,0,http://cs.888casino.com/exclusive-mob/treasure-fair.htm,1500 WP + 30,0
20230401,100101300,1,0,1,0,Treasure Fair - 1500 Welcome package + 30 free,888casino,German,728x90,0,http://de.888casino.com/exclusive-mob/treasure-fair.htm,1500 WP + 30,0
20230401,100126330,0,16,0,5,Roulette 100% up to 200,888casino,English,UD,0,https://play-www.777.com/,777 100% up to 200,1
20230401,100126330,0,25,0,20,Roulette 100% up to 200,888casino,English,UD,0,https://play-www.777.com/,777 100% up to 200,0
20230401,100090659,0,1,0,0,777 BJ 100% up to 200,888casino,English,UD,0,http://www.777.com/exclusive/blackjack.htm,777 100% up to 200,0
20230401,100088955,0,2,0,2,777 Slots 100% up to 200,888casino,English,UD,0,https://play-www.777.com/,777 100% up to 200,1
20230401,100086970,0,3,0,3,Bem-vindo Pacote,888casino,Portuguese,236x60,1,http://pt.888casino.com/,UD,0
20230401,100055776,2,0,2,0,Bem-vindo Pacote,888casino,Portuguese,300x250,1,http://pt.888casino.com/,UD,1
20230401,100129330,2,0,2,0,EURO EL Roulette,888casino,Greek,120x600,1,http://el.888casino.com/,UD,0
20230401,100123412,0,2,0,0,888casino.es 1 million,888casino.es,Spanish,728x90,0,http://www.888casino.es/,UD,0
20230401,100131724,6,0,6,0,888casino.es 1 million,888casino.es,Spanish,720x300,0,http://www.888casino.es/,UD,0
20230401,100113580,1,0,1,0,Roulette 1500 WP,888casino,English,728x90,0,https://www.888casino.com/exclusive-mob/offer-1500.htm,Roulette - 1500 Welcome Package,1
20230401,100129330,2,0,2,0,Roulette 1500 WP,888casino,Japanese,120x600,0,https://jp.888casino.com/exclusive-mob/offer-1500.htm,Roulette - 1500 Welcome Package,0
20230401,100083454,0,1,0,1,Spin the wheel Cleopatra,888casino,English,300x250,0,https://www.888casino.com/exclusive-mob/cleopatra-1500-88.htm,Spin the wheel,0
20230401,100197158,4,0,1,0,Roulette 50 free + 1500 WP,888casino,English,468x60,0,http://www.888casino.com/exclusive-mob/roulette50.htm,Roulette 50 free + 1500 WP,0
20230401,100200154,2,2,1,1,Roulette 50 free + 1500 WP,888casino,English,468x60,0,http://www.888casino.com/exclusive-mob/roulette50.htm,Roulette 50 free + 1500 WP,1
20230401,100032956,3,1,1,0,50 kr+ 100% up to 2000kr ,888casino.dk,Danish,250x250,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfstarsp.htm,Casino DK - 50KR + 2000KR,0
20230401,100079940,5,0,2,0,50kr+ 100% up to 2000kr ,888casino.dk,Danish,300x600,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfstarsp.htm,Casino DK - 50KR + 2000KR,1
20230401,100079940,1,0,1,0,50 KR +up to 2000kr-slots,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfstarsp.htm,Casino DK - 50KR + 2000KR,0
20230401,141074114,0,0,0,0,50 KR +up to 2000kr-slots,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfstarsp.htm,Casino DK - 50KR + 2000KR,0
20230401,100238383,0,0,0,0,50 KR +up to 2000kr-Generic,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/generic/50kr-rfsp.htm,Casino DK - 50KR + 2000KR,0
20230401,100200357,2,2,1,1,50 Kr spins - slots,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfsp.htm,Casino DK - 50KR + 2000KR,0
20230401,100206581,3,3,0,2,50 KR - Blackjack,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/blackjack/50kr-rfsp.htm,Casino DK - 50KR + 2000KR,1
20230401,141074114,0,1,0,1,www.888casino.dk - Home Page,888casino.dk,Danish,UD,0,http://www.888casino.dk/,Casino DK - 50KR + 2000KR,1
20230401,100069809,2,2,1,1,www.888casino.dk - Home Page,888casino.dk,Danish,UD,0,http://www.888casino.dk/,Casino DK - 50KR + 2000KR,0
20230401,100190393,0,0,0,0,888Ladies registration page,888ladies.com,English,UD,0,https://www.888ladies.com/smarturl, Treble the odds,0
20230401,100229330,4,0,1,0,Cleopatra 1500 WP,888casino,Czech,120x600,0,http://cs.888casino.com/exclusive-mob/cleopatra-1500-88.htm,?1500 Welcome Package,0
20230401,100229330,1,1,0,1,Cleopatra 1500 WP,888casino,Greek,120x600,0,http://el.888casino.com/exclusive-mob/cleopatra-1500-88.htm,?1500 Welcome Package,1
20230401,100329330,0,0,0,0,Treasure Fair - 1500 Welcome package + 30 free,888casino,Czech,120x600,0,http://cs.888casino.com/exclusive-mob/treasure-fair.htm,1500 WP + 30,0
20230401,100401300,0,0,0,0,Treasure Fair - 1500 Welcome package + 30 free,888casino,German,728x90,0,http://de.888casino.com/exclusive-mob/treasure-fair.htm,1500 WP + 30,0
20230401,100426330,1,10,0,5,Roulette 100% up to 200,888casino,English,UD,0,https://play-www.777.com/,777 100% up to 200,0
20230401,100326330,2,9,0,4,Roulette 100% up to 200,888casino,English,UD,0,https://play-www.777.com/,777 100% up to 200,0
20230401,100190659,2,0,0,0,777 BJ 100% up to 200,888casino,English,UD,0,http://www.777.com/exclusive/blackjack.htm,777 100% up to 200,0
20230401,100288955,0,0,0,0,777 Slots 100% up to 200,888casino,English,UD,0,https://play-www.777.com/,777 100% up to 200,0
20230401,100286970,1,9,1,3,Bem-vindo Pacote,888casino,Portuguese,236x60,1,http://pt.888casino.com/,UD,1
20230401,100255776,0,8,0,2,Bem-vindo Pacote,888casino,Portuguese,300x250,1,http://pt.888casino.com/,UD,0
20230401,100329330,0,3,0,1,EURO EL Roulette,888casino,Greek,120x600,1,http://el.888casino.com/,UD,0
20230401,100323412,3,10,1,3,888casino.es 1 million,888casino.es,Spanish,728x90,0,http://www.888casino.es/,UD,0
20230401,100231724,2,1,1,1,888casino.es 1 million,888casino.es,Spanish,720x300,0,http://www.888casino.es/,UD,0
20230401,100313580,0,2,0,0,Roulette 1500 WP,888casino,English,728x90,0,https://www.888casino.com/exclusive-mob/offer-1500.htm,Roulette - 1500 Welcome Package,0
20230401,100329330,4,0,3,0,Roulette 1500 WP,888casino,Japanese,120x600,0,https://jp.888casino.com/exclusive-mob/offer-1500.htm,Roulette - 1500 Welcome Package,0
20230401,100183454,1,-9,0,0,Spin the wheel Cleopatra,888casino,English,300x250,0,https://www.888casino.com/exclusive-mob/cleopatra-1500-88.htm,Spin the wheel,1
20230402,100097158,5,1,1,0,Roulette 50 free + 1500 WP,888casino,English,468x60,0,http://www.888casino.com/exclusive-mob/roulette50.htm,Roulette 50 free + 1500 WP,1
20230402,100100154,6,4,0,2,Roulette 50 free + 1500 WP,888casino,English,468x60,0,http://www.888casino.com/exclusive-mob/roulette50.htm,Roulette 50 free + 1500 WP,0
20230402,100022956,0,0,0,0,50 kr+ 100% up to 2000kr ,888casino.dk,Danish,250x250,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfstarsp.htm,Casino DK - 50KR + 2000KR,0
20230402,100069940,2,0,1,0,50kr+ 100% up to 2000kr ,888casino.dk,Danish,300x600,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfstarsp.htm,Casino DK - 50KR + 2000KR,0
20230402,100069940,9,7,1,2,50 KR +up to 2000kr-slots,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfstarsp.htm,Casino DK - 50KR + 2000KR,1
20230402,41074114,8,0,1,0,50 KR +up to 2000kr-slots,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfstarsp.htm,Casino DK - 50KR + 2000KR,0
20230402,100138383,1,0,1,0,50 KR +up to 2000kr-Generic,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/generic/50kr-rfsp.htm,Casino DK - 50KR + 2000KR,0
20230402,100100357,0,0,0,0,50 Kr spins - slots,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfsp.htm,Casino DK - 50KR + 2000KR,0
20230402,100106581,0,0,0,0,50 KR - Blackjack,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/blackjack/50kr-rfsp.htm,Casino DK - 50KR + 2000KR,0
20230402,41074114,2,1,1,0,www.888casino.dk - Home Page,888casino.dk,Danish,UD,0,http://www.888casino.dk/,Casino DK - 50KR + 2000KR,1
20230402,100059809,7,3,3,2,www.888casino.dk - Home Page,888casino.dk,Danish,UD,0,http://www.888casino.dk/,Casino DK - 50KR + 2000KR,0
20230402,100090393,0,1,0,1,888Ladies registration page,888ladies.com,English,UD,0,https://www.888ladies.com/smarturl, Treble the odds,0
20230402,100129330,2,2,1,1,Cleopatra 1500 WP,888casino,Czech,120x600,0,http://cs.888casino.com/exclusive-mob/cleopatra-1500-88.htm,?1500 Welcome Package,0
20230402,100129330,0,0,0,0,Cleopatra 1500 WP,888casino,Greek,120x600,0,http://el.888casino.com/exclusive-mob/cleopatra-1500-88.htm,?1500 Welcome Package,0
20230402,100129330,4,2,1,0,Treasure Fair - 1500 Welcome package + 30 free,888casino,Czech,120x600,0,http://cs.888casino.com/exclusive-mob/treasure-fair.htm,1500 WP + 30,1
20230402,100101300,1,1,0,1,Treasure Fair - 1500 Welcome package + 30 free,888casino,German,728x90,0,http://de.888casino.com/exclusive-mob/treasure-fair.htm,1500 WP + 30,0
20230402,100126330,0,0,0,0,Roulette 100% up to 200,888casino,English,UD,0,https://play-www.777.com/,777 100% up to 200,0
20230402,100126330,0,0,0,0,Roulette 100% up to 200,888casino,English,UD,0,https://play-www.777.com/,777 100% up to 200,0
20230402,100090659,1,12,0,8,777 BJ 100% up to 200,888casino,English,UD,0,http://www.777.com/exclusive/blackjack.htm,777 100% up to 200,0
20230402,100088955,2,18,0,10,777 Slots 100% up to 200,888casino,English,UD,0,https://play-www.777.com/,777 100% up to 200,0
20230402,100086970,2,1,0,0,Bem-vindo Pacote,888casino,Portuguese,236x60,1,http://pt.888casino.com/,UD,0
20230402,100055776,0,0,0,0,Bem-vindo Pacote,888casino,Portuguese,300x250,1,http://pt.888casino.com/,UD,1
20230402,100129330,1,4,1,1,EURO EL Roulette,888casino,Greek,120x600,1,http://el.888casino.com/,UD,1
20230402,100123412,0,2,0,0,888casino.es 1 million,888casino.es,Spanish,728x90,0,http://www.888casino.es/,UD,1
20230402,100131724,0,6,0,2,888casino.es 1 million,888casino.es,Spanish,720x300,0,http://www.888casino.es/,UD,0
20230402,100113580,3,0,1,0,Roulette 1500 WP,888casino,English,728x90,0,https://www.888casino.com/exclusive-mob/offer-1500.htm,Roulette - 1500 Welcome Package,0
20230402,100129330,1,0,1,0,Roulette 1500 WP,888casino,Japanese,120x600,0,https://jp.888casino.com/exclusive-mob/offer-1500.htm,Roulette - 1500 Welcome Package,0
20230402,100083454,2,0,1,0,Spin the wheel Cleopatra,888casino,English,300x250,0,https://www.888casino.com/exclusive-mob/cleopatra-1500-88.htm,Spin the wheel,1
20230402,100197158,4,2,4,0,Roulette 50 free + 1500 WP,888casino,English,468x60,0,http://www.888casino.com/exclusive-mob/roulette50.htm,Roulette 50 free + 1500 WP,0
20230402,100200154,4,4,1,2,Roulette 50 free + 1500 WP,888casino,English,468x60,0,http://www.888casino.com/exclusive-mob/roulette50.htm,Roulette 50 free + 1500 WP,0
20230402,100032956,0,1,0,1,50 kr+ 100% up to 2000kr ,888casino.dk,Danish,250x250,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfstarsp.htm,Casino DK - 50KR + 2000KR,0
20230402,100079940,8,3,2,1,50kr+ 100% up to 2000kr ,888casino.dk,Danish,300x600,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfstarsp.htm,Casino DK - 50KR + 2000KR,0
20230402,100079940,0,1,0,1,50 KR +up to 2000kr-slots,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfstarsp.htm,Casino DK - 50KR + 2000KR,0
20230402,141074114,0,1,0,1,50 KR +up to 2000kr-slots,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfstarsp.htm,Casino DK - 50KR + 2000KR,0
20230402,100238383,0,2,0,1,50 KR +up to 2000kr-Generic,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/generic/50kr-rfsp.htm,Casino DK - 50KR + 2000KR,0
20230402,100200357,0,1,0,1,50 Kr spins - slots,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfsp.htm,Casino DK - 50KR + 2000KR,0
20230402,100206581,0,1,0,1,50 KR - Blackjack,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/blackjack/50kr-rfsp.htm,Casino DK - 50KR + 2000KR,0
20230402,141074114,6,0,3,0,www.888casino.dk - Home Page,888casino.dk,Danish,UD,0,http://www.888casino.dk/,Casino DK - 50KR + 2000KR,0
20230402,100069809,2,0,2,0,www.888casino.dk - Home Page,888casino.dk,Danish,UD,0,http://www.888casino.dk/,Casino DK - 50KR + 2000KR,1
20230402,100190393,1,0,1,0,888Ladies registration page,888ladies.com,English,UD,0,https://www.888ladies.com/smarturl, Treble the odds,0
20230402,100229330,1,0,1,0,Cleopatra 1500 WP,888casino,Czech,120x600,0,http://cs.888casino.com/exclusive-mob/cleopatra-1500-88.htm,?1500 Welcome Package,0
20230402,100229330,0,10,0,5,Cleopatra 1500 WP,888casino,Greek,120x600,0,http://el.888casino.com/exclusive-mob/cleopatra-1500-88.htm,?1500 Welcome Package,0
20230402,100329330,0,8,0,4,Treasure Fair - 1500 Welcome package + 30 free,888casino,Czech,120x600,0,http://cs.888casino.com/exclusive-mob/treasure-fair.htm,1500 WP + 30,0
20230402,100401300,0,1,0,0,Treasure Fair - 1500 Welcome package + 30 free,888casino,German,728x90,0,http://de.888casino.com/exclusive-mob/treasure-fair.htm,1500 WP + 30,0
20230402,100426330,0,2,0,2,Roulette 100% up to 200,888casino,English,UD,0,https://play-www.777.com/,777 100% up to 200,0
20230402,100326330,0,3,0,3,Roulette 100% up to 200,888casino,English,UD,0,https://play-www.777.com/,777 100% up to 200,0
20230402,100190659,2,18,2,4,777 BJ 100% up to 200,888casino,English,UD,0,http://www.777.com/exclusive/blackjack.htm,777 100% up to 200,0
20230402,100288955,2,20,2,8,777 Slots 100% up to 200,888casino,English,UD,0,https://play-www.777.com/,777 100% up to 200,0
20230402,100286970,0,2,0,0,Bem-vindo Pacote,888casino,Portuguese,236x60,1,http://pt.888casino.com/,UD,0
20230402,100255776,6,0,6,0,Bem-vindo Pacote,888casino,Portuguese,300x250,1,http://pt.888casino.com/,UD,0
20230402,100329330,1,0,1,0,EURO EL Roulette,888casino,Greek,120x600,1,http://el.888casino.com/,UD,0
20230402,100323412,0,4,0,1,888casino.es 1 million,888casino.es,Spanish,728x90,0,http://www.888casino.es/,UD,0
20230402,100231724,2,12,1,6,888casino.es 1 million,888casino.es,Spanish,720x300,0,http://www.888casino.es/,UD,1
20230402,100313580,5,2,2,0,Roulette 1500 WP,888casino,English,728x90,0,https://www.888casino.com/exclusive-mob/offer-1500.htm,Roulette - 1500 Welcome Package,0
20230402,100329330,4,0,3,0,Roulette 1500 WP,888casino,Japanese,120x600,0,https://jp.888casino.com/exclusive-mob/offer-1500.htm,Roulette - 1500 Welcome Package,0
20230402,100183454,1,6,0,3,Spin the wheel Cleopatra,888casino,English,300x250,0,https://www.888casino.com/exclusive-mob/cleopatra-1500-88.htm,Spin the wheel,0
20230403,100097158,3,13,1,8,Roulette 50 free + 1500 WP,888casino,English,468x60,0,http://www.888casino.com/exclusive-mob/roulette50.htm,Roulette 50 free + 1500 WP,0
20230403,100100154,2,9,0,4,Roulette 50 free + 1500 WP,888casino,English,468x60,0,http://www.888casino.com/exclusive-mob/roulette50.htm,Roulette 50 free + 1500 WP,0
20230403,100022956,4,2,1,1,50 kr+ 100% up to 2000kr ,888casino.dk,Danish,250x250,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfstarsp.htm,Casino DK - 50KR + 2000KR,0
20230403,100069940,0,0,0,0,50kr+ 100% up to 2000kr ,888casino.dk,Danish,300x600,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfstarsp.htm,Casino DK - 50KR + 2000KR,1
20230403,100069940,1,9,1,3,50 KR +up to 2000kr-slots,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfstarsp.htm,Casino DK - 50KR + 2000KR,0
20230403,41074114,9,5,3,3,50 KR +up to 2000kr-slots,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfstarsp.htm,Casino DK - 50KR + 2000KR,1
20230403,100138383,0,3,0,1,50 KR +up to 2000kr-Generic,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/generic/50kr-rfsp.htm,Casino DK - 50KR + 2000KR,0
20230403,100100357,6,12,2,5,50 Kr spins - slots,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/slots/50kr-rfsp.htm,Casino DK - 50KR + 2000KR,0
20230403,100106581,8,7,4,2,50 KR - Blackjack,888casino.dk,Danish,UD,0,https://www.888casino.dk/sem/online-casino/blackjack/50kr-rfsp.htm,Casino DK - 50KR + 2000KR,0
